96,140
96,262
96,35
96,136
96,258
97,54
97,131
97,161
97,234
97,96
97,160
97,343
97,168
97,224
98,48
98,168
98,261
98,33
98,5
98,193
98,30
98,21
99,90
99,163
99,332
99,28
99,8
99,118
99,233
99,104
100,16
100,325
100,170
100,60
100,257
101,83
101,144
101,177
101,231
101,340
101,73
101,256
101,60
101,147
102,45
102,206
102,352
102,56
102,287
102,154
102,243
102,91
103,32
103,223
103,358
104,37
104,210
104,334
104,99
104,219
105,60
105,235
105,275
105,241
105,224
106,31
106,113
106,21
106,308
106,115
107,92
107,333
107,120
107,348
107,27
108,20
108,174
108,197
108,205
108,334
108,199
109,17
109,128
109,334
109,240
109,47
109,161
110,18
110,207
110,111
110,37
110,187
110,172
111,79
111,237
111,110
111,137
112,51
112,191
112,291
112,115
113,106
113,146
113,310
113,222
113,121
113,314
114,94
114,152
114,361
114,217
115,8
115,347
115,168
115,252
115,354
115,106
115,158
115,112
116,38
116,292
117,7
117,312
117,276
117,366
117,58
117,57
118,28
118,263
118,99
118,228
118,153
118,265
118,356
118,31
119,45
119,47
120,80
120,265
120,363
120,107
120,173
120,141
121,25
121,132
121,311
121,153
121,113
121,162
122,89
122,323
122,258
122,132
122,241
122,329
122,49
122,72
122,21
123,92
123,187
123,193
123,162
123,356
123,291
123,17
123,139
123,197
124,10
124,155
124,74
124,24
124,166
124,92
124,357
125,81
125,182
126,48
126,47
126,4
126,21
126,230
126,191
127,41
127,272
127,284
127,263
127,146
127,89
128,109
128,260
128,303
128,245
129,37
129,289
129,249
129,156
129,291
129,336
129,232
129,92
130,56
130,192
130,319
130,329
130,368
130,259
130,76
130,201
131,97
131,255
131,309
131,134
132,121
132,138
132,141
132,235
132,326
132,305
132,122
132,336
132,6
132,354
132,347
133,6
133,222
133,22
133,308
134,31
134,30
134,266
134,131
134,261
135,22
135,8
135,175
135,335
136,61
136,165
136,169
136,234
136,170
136,324
136,23
136,179
136,148
136,96
136,322
137,49
137,248
137,46
137,210
137,81
137,163
137,341
137,111
138,132
139,59
139,175
139,328
139,64
139,32
139,123
140,65
140,244
140,214
140,8
140,210
140,96
141,132
141,177
141,257
141,168
141,362
141,30
141,120
142,2
142,276
142,361
142,41
142,205
143,46
143,18
143,297
144,101
144,146
144,335
145,37
145,258
145,171
145,306
146,113
146,296
146,43
146,144
146,127
146,243
147,89
147,149
147,198
147,300
147,363
147,308
147,101
148,30
148,210
148,368
148,181
148,225
148,77
148,136
149,147
149,229
149,328
149,238
149,279
149,21
149,368
149,150
150,63
150,344
150,237
150,212
150,186
150,155
150,253
150,315
150,149
151,28
151,265
151,233
152,114
152,183
152,7
152,62
152,323
152,340
153,94
153,291
153,118
153,225
153,121
153,217
154,33
154,181
154,217
154,221
154,318
154,102
154,308
154,295
154,43
155,124
155,179
155,301
155,150
155,4
156,37
156,230
156,281
156,221
156,181
156,292
156,129
156,300
156,36
156,27
157,73
157,167
157,39
157,270
157,162
157,274
158,82
158,369
158,115
159,92
159,241
159,357
159,369
160,52
160,97
160,167
160,338
161,97
161,353
161,37
161,189
161,166
161,109
161,162
162,54
162,321
162,123
162,329
162,157
162,121
162,273
162,161
163,99
163,197
163,0
163,317
163,86
163,137
163,214
164,69
164,211
164,4
164,81
165,136
165,178
165,67
165,11
165,370
165,191
166,74
166,273
166,298
166,188
166,11
166,124
166,161
166,18
166,51
166,170
167,157
167,256
167,269
167,160
167,293
167,312
167,226
167,273
167,95
168,98
168,243
168,115
168,141
168,97
168,253
168,91
169,136
169,73
169,186
169,275
169,299
170,91
170,136
170,100
170,166
171,10
171,351
171,179
171,228
171,88
171,145
171,273
172,89
172,176
172,184
172,286
172,340
172,173
172,110
173,21
173,371
173,42
173,349
173,120
173,242
173,172
174,108
174,349
174,272
174,225
174,239
174,47
174,314
174,77
174,215
175,139
175,195
175,277
175,351
175,369
175,135
175,362
176,172
176,281
176,75
176,347
176,77
176,356
176,96
176,226
177,101
177,186
177,311
177,54
177,36
177,141
177,181
177,279
178,165
178,275
178,353
178,356
178,199
178,357
178,211
178,5
179,155
179,232
179,171
179,70
179,136
179,270
179,301
180,45
180,85
180,44
180,71
180,63
181,154
181,156
181,148
181,247
181,177
181,182
181,198
181,54
181,281
182,31
182,229
182,270
182,304
182,299
182,125
182,181
183,152
183,203
183,94
183,13
183,281
184,172
184,269
184,295
185,84
185,268
185,301
185,48
186,177
186,169
186,350
186,150
186,262
187,123
187,110
188,91
188,240
188,58
188,353
188,166
188,356
188,236
188,16
188,246
189,77
189,314
189,82
189,161
189,310
190,92
190,199
190,349
191,112
191,314
191,165
191,263
191,9
191,126
192,130
192,283
192,343
192,357
192,77
192,202
193,123
193,354
193,98
193,90
193,69
194,64
194,299
194,353
194,313
194,246
195,175
195,301
195,320
196,96
196,233
196,316
196,86
197,108
197,163
197,34
197,78
197,71
197,123
198,147
198,244
198,38
198,181
199,190
199,201
199,178
199,305
199,65
199,108
200,72
200,242
201,199
201,211
201,214
201,29
201,303
201,130
202,76
202,292
202,59
202,13
202,301
202,6
202,23
202,86
202,224
202,192
203,183
203,85
203,71
203,364
203,312
204,42
204,342
204,297
204,251
205,108
205,215
205,6
205,265
205,142
205,234
206,102
206,22
206,270
207,110
207,305
207,322
207,70
207,89
207,251
207,12
207,16
208,57
208,333
208,345
208,47
208,83
209,68
209,286
209,19
209,15
209,76
210,104
210,238
210,148
210,137
210,94
210,140
210,75
211,201
211,365
211,5
211,66
211,178
211,328
211,164
211,291
211,75
211,23
212,58
212,266
212,271
212,150
212,30
212,358
213,28
213,246
213,232
213,24
213,236
213,41
213,58
214,201
214,287
214,140
214,292
214,289
214,163
215,205
215,284
215,83
215,247
215,251
215,174
215,297
216,48
216,288
216,254
216,271
216,253
217,154
217,114
217,17
217,153
218,64
218,359
219,33
219,256
219,104
219,306
219,365
219,229
220,23
220,224
220,34
220,47
221,154
221,335
221,156
221,315
221,321
221,1
221,277
222,133
222,280
222,113
222,29
222,1
223,103
223,248
223,311
223,313
223,89
224,220
224,202
224,97
224,105
225,54
225,292
225,256
225,153
225,174
225,148
226,46
226,248
226,167
226,176
227,65
228,71
228,171
228,118
228,343
228,39
229,182
229,149
229,252
229,29
229,219
230,156
230,83
230,59
230,126
230,243
231,101
231,245
231,367
232,179
232,213
232,327
232,31
232,286
232,129
233,75
233,247
233,329
233,99
233,196
233,263
233,95
233,251
233,151
234,136
234,97
234,357
234,24
234,4
234,73
234,87
234,276
234,68
234,205
235,132
235,284
235,105
235,295
235,275
235,42
236,2
236,258
236,84
236,247
236,276
236,278
236,66
236,188
236,213
237,111
237,325
237,150
237,324
237,321
238,210
238,278
238,294
238,149
238,290
239,76
239,242
239,174
239,58
240,188
240,367
240,109
241,159
241,327
241,122
241,105
241,362
242,22
242,253
242,239
242,200
242,173
243,168
243,102
243,94
243,76
243,146
243,230
244,140
244,198
244,354
244,11
245,231
245,92
245,128
246,213
246,250
246,28
246,18
246,194
246,328
246,255
246,188
247,233
247,236
247,17
247,215
247,181
247,288
248,137
248,249
248,285
248,223
248,226
248,263
248,87
248,369
249,248
249,129
249,76
249,344
250,30
250,246
250,317
251,86
251,309
251,264
251,297
251,215
251,77
251,233
251,207
251,21
251,268
251,204
252,66
252,254
252,267
252,229
252,347
252,115
252,44
253,76
253,242
253,283
253,216
253,150
253,168
254,252
254,350
254,216
255,131
255,246
256,167
256,35
256,219
256,225
256,101
257,1
257,327
257,315
257,318
257,141
257,340
257,31
257,100
258,236
258,305
258,122
258,345
258,145
258,96
259,27
259,130
259,281
259,83
260,128
260,263
261,98
261,284
261,27
261,281
261,134
261,35
262,90
262,319
262,186
262,96
263,118
263,331
263,346
263,233
263,127
263,191
263,248
263,86
263,2
263,260
264,41
264,88
264,359
264,286
264,251
264,283
264,33
265,120
265,290
265,328
265,151
265,205
265,62
265,334
265,35
265,118
266,212
266,279
266,36
266,38
266,134
267,252
267,20
268,185
268,251
268,285
269,167
269,369
269,69
269,288
269,184
269,85
269,275
270,182
270,368
270,34
270,157
270,93
270,179
270,84
270,206
271,79
271,85
271,216
271,212
271,68
272,127
272,49
272,174
273,166
273,282
273,167
273,321
273,162
273,345
273,171
274,89
274,364
274,318
274,157
274,332
275,178
275,105
275,169
275,235
275,269
276,9
276,142
276,117
276,54
276,236
276,234
277,56
277,175
277,344
277,221
278,238
278,345
278,353
278,314
278,236
279,266
279,288
279,149
279,177
280,82
280,222
281,156
281,176
281,299
281,183
281,259
281,261
281,181
282,49
282,273
282,356
283,192
283,253
283,351
283,264
283,323
284,127
284,340
284,261
284,235
284,215
284,56
284,73
285,248
285,292
285,268
286,172
286,46
286,264
286,209
286,232
287,214
287,338
287,102
287,23
288,216
288,7
288,85
288,269
288,279
288,247
288,61
288,43
289,129
289,41
289,336
289,333
289,66
289,62
289,214
289,330
290,265
290,53
290,238
291,153
291,112
291,211
291,123
291,129
291,315
292,202
292,366
292,41
292,225
292,214
292,116
292,156
292,285
292,371
293,95
293,167
293,39
294,238
294,324
294,79
294,75
294,318
295,39
295,235
295,184
295,154
295,346
296,146
297,56
297,204
297,143
297,251
297,215
298,60
298,166
298,66
299,26
299,316
299,367
299,194
299,182
299,281
299,359
299,18
299,169
300,10
300,147
300,156
300,322
301,195
301,185
301,323
301,155
301,92
301,202
301,179
302,83
302,41
302,330
303,60
303,309
303,128
303,201
304,31
304,182
304,67
305,207
305,360
305,42
305,258
305,132
305,199
305,330
306,8
306,371
306,219
306,86
306,51
306,145
306,344
307,85
307,369
307,342
307,84
307,344
308,1
308,106
308,154
308,58
308,23
308,133
308,320
308,147
308,341
309,26
309,28
309,346
309,251
309,131
309,303
310,113
310,35
310,189
311,121
311,177
311,223
311,369
312,117
312,355
312,313
312,167
312,77
312,92
312,203
312,29
313,21
313,312
313,194
313,344
313,223
314,189
314,191
314,278
314,174
314,113
315,62
315,257
315,221
315,318
315,39
315,150
315,291
316,299
316,196
316,71
317,23
317,250
317,163
318,154
318,353
318,257
318,315
318,294
318,274
318,53
319,130
319,262
319,84
319,79
320,36
320,195
320,308
321,162
321,337
321,370
321,221
321,369
321,237
321,326
321,273
321,355
322,207
322,348
322,300
322,0
322,136
323,49
323,301
323,122
323,357
323,332
323,152
323,283
323,334
324,294
324,136
324,237
325,237
325,354
325,100
325,347
326,132
326,334
326,321
327,257
327,232
327,241
327,11
328,59
328,265
328,139
328,149
328,22
328,211
328,246
329,233
329,330
329,130
329,162
329,122
329,363
329,1
330,329
330,370
330,75
330,16
330,51
330,305
330,360
330,73
330,302
330,289
331,263
331,32
332,99
332,323
332,274
333,208
333,289
333,107
334,104
334,326
334,87
334,109
334,265
334,83
334,323
334,108
335,221
335,336
335,71
335,135
335,144
336,335
336,289
336,37
336,132
336,129
337,321
337,368
337,91
338,287
338,160
339,25
339,48
340,284
340,101
340,172
340,36
340,257
340,152
341,58
341,137
341,308
342,204
342,307
342,366
342,82
343,192
343,228
343,97
344,150
344,277
344,313
344,249
344,307
344,3
344,306
345,278
345,208
345,258
345,52
345,273
346,263
346,309
346,295
347,115
347,252
347,176
347,325
347,132
348,71
348,107
348,322
349,174
349,173
349,23
349,190
350,254
350,186
351,171
351,175
351,82
351,283
351,353
352,102
352,35
353,178
353,278
353,161
353,194
353,44
353,318
353,188
353,351
354,325
354,193
354,50
354,83
354,244
354,115
354,132
355,312
355,95
355,321
355,86
356,178
356,357
356,123
356,176
356,30
356,188
356,282
356,7
356,118
357,192
357,359
357,356
357,33
357,323
357,178
357,234
357,159
357,124
358,103
358,212
359,357
359,218
359,264
359,54
359,44
359,45
359,299
360,305
360,19
360,330
361,114
361,142
361,3
362,31
362,175
362,141
362,241
363,120
363,54
363,370
363,86
363,147
363,329
364,274
364,203
365,211
365,219
365,88
366,292
366,117
366,342
367,299
367,96
367,85
367,231
367,240
368,270
368,130
368,48
368,148
368,337
368,60
368,149
369,269
369,307
369,175
369,321
369,44
369,158
369,47
369,64
369,311
369,248
369,159
370,330
370,64
370,321
370,363
370,165
371,306
371,173
371,16
371,57
371,96
371,72
371,292
371,22
